"",".variable","rhat","truncate","quantile"
"76","sigma",0.999363063024143,TRUE,0.2
"77","nu",0.99970005746905,TRUE,0.2
"78","r_sampleUnit[HighRock_zoneA,Intercept]",1.00110398629814,TRUE,0.2
"79","r_sampleUnit[HighRock_zoneB,Intercept]",1.00106346140342,TRUE,0.2
"80","r_sampleUnit[HighRock_zoneC,Intercept]",1.00105113882978,TRUE,0.2
"81","r_sampleUnit[HighRock_zoneD,Intercept]",1.00121452157453,TRUE,0.2
"82","r_sampleUnit[zoneA_area1,Intercept]",0.999773787861506,TRUE,0.2
"83","r_sampleUnit[zoneA_area2,Intercept]",1.00021676851216,TRUE,0.2
"84","r_sampleUnit[zoneA_area3,Intercept]",0.999930417668484,TRUE,0.2
"85","r_sampleUnit[zoneB_area1,Intercept]",1.00001121764272,TRUE,0.2
"86","r_sampleUnit[zoneB_area2,Intercept]",0.999393954090783,TRUE,0.2
"87","r_sampleUnit[zoneC_area1,Intercept]",0.999994210783249,TRUE,0.2
"88","r_sampleUnit[zoneC_area2,Intercept]",0.999940659418665,TRUE,0.2
"89","r_sampleUnit[zoneD_area1,Intercept]",0.999591597657989,TRUE,0.2
"90","lp__",1.00043369066035,TRUE,0.2
"91","b_Intercept",1.00178570270861,TRUE,0.25
"92","b_erapresent",1.00196434058725,TRUE,0.25
"93","sd_sampleUnit__Intercept",1.00087387059381,TRUE,0.25
"94","sigma",1.0000612285614,TRUE,0.25
"95","nu",0.999469251284347,TRUE,0.25
"96","r_sampleUnit[HighRock_zoneA,Intercept]",1.00194201369737,TRUE,0.25
"97","r_sampleUnit[HighRock_zoneB,Intercept]",1.00208975558179,TRUE,0.25
"98","r_sampleUnit[HighRock_zoneC,Intercept]",1.00158869492279,TRUE,0.25
"99","r_sampleUnit[HighRock_zoneD,Intercept]",1.00143885242795,TRUE,0.25
"100","r_sampleUnit[zoneA_area1,Intercept]",1.00082096096035,TRUE,0.25
"101","r_sampleUnit[zoneA_area2,Intercept]",1.00041837241584,TRUE,0.25
"102","r_sampleUnit[zoneA_area3,Intercept]",1.00079122594269,TRUE,0.25
"103","r_sampleUnit[zoneB_area1,Intercept]",1.00101271595922,TRUE,0.25
"104","r_sampleUnit[zoneB_area2,Intercept]",1.00134641985602,TRUE,0.25
"105","r_sampleUnit[zoneC_area1,Intercept]",1.0009791302629,TRUE,0.25
"106","r_sampleUnit[zoneC_area2,Intercept]",1.00124138415346,TRUE,0.25
"107","r_sampleUnit[zoneD_area1,Intercept]",1.00103982619205,TRUE,0.25
"108","lp__",1.00193684087908,TRUE,0.25
"109","b_Intercept",1.00367906546242,TRUE,0.3
"110","b_erapresent",1.00600150123503,TRUE,0.3
"111","sd_sampleUnit__Intercept",1.00561764287288,TRUE,0.3
"112","sigma",1.00016303187017,TRUE,0.3
"113","nu",1.00038794772805,TRUE,0.3
"114","r_sampleUnit[HighRock_zoneA,Intercept]",1.00301606183744,TRUE,0.3
"115","r_sampleUnit[HighRock_zoneB,Intercept]",1.00360894612261,TRUE,0.3
"116","r_sampleUnit[HighRock_zoneC,Intercept]",1.003576232034,TRUE,0.3
"117","r_sampleUnit[HighRock_zoneD,Intercept]",1.00338478257813,TRUE,0.3
"118","r_sampleUnit[zoneA_area1,Intercept]",1.00550899350468,TRUE,0.3
"119","r_sampleUnit[zoneA_area2,Intercept]",1.00455095674573,TRUE,0.3
"120","r_sampleUnit[zoneA_area3,Intercept]",1.00554821083884,TRUE,0.3
"121","r_sampleUnit[zoneB_area1,Intercept]",1.00553247178481,TRUE,0.3
"122","r_sampleUnit[zoneB_area2,Intercept]",1.00431891962637,TRUE,0.3
"123","r_sampleUnit[zoneC_area1,Intercept]",1.00704576177332,TRUE,0.3
"124","r_sampleUnit[zoneC_area2,Intercept]",1.00760713524135,TRUE,0.3
"125","r_sampleUnit[zoneD_area1,Intercept]",1.00629057204087,TRUE,0.3
"126","lp__",1.00725790555022,TRUE,0.3
"127","b_Intercept",1.00638046895387,TRUE,0.35
"128","b_erapresent",1.00289355600366,TRUE,0.35
"129","sd_sampleUnit__Intercept",1.00468801625579,TRUE,0.35
"130","sigma",1.0009131543838,TRUE,0.35
"131","nu",1.00033588859003,TRUE,0.35
"132","r_sampleUnit[HighRock_zoneA,Intercept]",1.00667770637959,TRUE,0.35
"133","r_sampleUnit[HighRock_zoneB,Intercept]",1.00632983363256,TRUE,0.35
"134","r_sampleUnit[HighRock_zoneC,Intercept]",1.00642795239731,TRUE,0.35
"135","r_sampleUnit[HighRock_zoneD,Intercept]",1.00631431843467,TRUE,0.35
"136","r_sampleUnit[zoneA_area1,Intercept]",1.00163149042387,TRUE,0.35
"137","r_sampleUnit[zoneA_area2,Intercept]",1.00119805480079,TRUE,0.35
"138","r_sampleUnit[zoneA_area3,Intercept]",1.00171350482366,TRUE,0.35
"139","r_sampleUnit[zoneB_area1,Intercept]",1.00167581206662,TRUE,0.35
"140","r_sampleUnit[zoneB_area2,Intercept]",1.00187867596111,TRUE,0.35
"141","r_sampleUnit[zoneC_area1,Intercept]",1.00175346395204,TRUE,0.35
"142","r_sampleUnit[zoneC_area2,Intercept]",1.00199702628385,TRUE,0.35
"143","r_sampleUnit[zoneD_area1,Intercept]",1.00252157868965,TRUE,0.35
"144","lp__",1.00190342245228,TRUE,0.35
"145","b_Intercept",1.00199404006735,TRUE,0.4
"146","b_erapresent",1.00153766831802,TRUE,0.4
"147","sd_sampleUnit__Intercept",1.00229376497517,TRUE,0.4
"148","sigma",1.00049205750336,TRUE,0.4
"149","nu",1.00018804676254,TRUE,0.4
"150","r_sampleUnit[HighRock_zoneA,Intercept]",1.00185467059932,TRUE,0.4
"151","r_sampleUnit[HighRock_zoneB,Intercept]",1.00195230694855,TRUE,0.4
"152","r_sampleUnit[HighRock_zoneC,Intercept]",1.00202732773639,TRUE,0.4
"153","r_sampleUnit[HighRock_zoneD,Intercept]",1.00147339516446,TRUE,0.4
"154","r_sampleUnit[zoneA_area1,Intercept]",1.00184195185571,TRUE,0.4
"155","r_sampleUnit[zoneA_area2,Intercept]",1.00107426049181,TRUE,0.4
"156","r_sampleUnit[zoneA_area3,Intercept]",1.00176236931115,TRUE,0.4
"157","r_sampleUnit[zoneB_area1,Intercept]",1.00166662669084,TRUE,0.4
"158","r_sampleUnit[zoneB_area2,Intercept]",1.00266689227505,TRUE,0.4
"159","r_sampleUnit[zoneC_area1,Intercept]",1.00197393081156,TRUE,0.4
"160","r_sampleUnit[zoneC_area2,Intercept]",1.00166706631967,TRUE,0.4
"161","r_sampleUnit[zoneD_area1,Intercept]",1.00264847431471,TRUE,0.4
"162","lp__",1.00409861755365,TRUE,0.4
"163","b_Intercept",1.00133893573998,TRUE,0.45
"164","b_erapresent",1.00094050892367,TRUE,0.45
"165","sd_sampleUnit__Intercept",1.00908291992042,TRUE,0.45
"166","sigma",1.0003094118907,TRUE,0.45
"167","nu",0.999532476442325,TRUE,0.45
"168","r_sampleUnit[HighRock_zoneA,Intercept]",1.00130168100189,TRUE,0.45
"169","r_sampleUnit[HighRock_zoneB,Intercept]",1.00134948927108,TRUE,0.45
"170","r_sampleUnit[HighRock_zoneC,Intercept]",1.0013563881104,TRUE,0.45
"171","r_sampleUnit[HighRock_zoneD,Intercept]",1.00144773215131,TRUE,0.45
"172","r_sampleUnit[zoneA_area1,Intercept]",1.00034927753027,TRUE,0.45
