"",".variable","rhat","truncate","quantile"
"91","b_x2z",1.00040325930276,TRUE,0.2
"92","b_x3z",1.00087937502045,TRUE,0.2
"93","b_erapresent:x2z",1.0012388866965,TRUE,0.2
"94","b_erapresent:x3z",1.00139948436399,TRUE,0.2
"95","sd_sampleUnit__Intercept",1.00349166765889,TRUE,0.2
"96","sigma",0.999873724169951,TRUE,0.2
"97","nu",0.999779651153706,TRUE,0.2
"98","r_sampleUnit[HighRock_zoneA,Intercept]",1.00122673361321,TRUE,0.2
"99","r_sampleUnit[HighRock_zoneB,Intercept]",0.999952239856165,TRUE,0.2
"100","r_sampleUnit[HighRock_zoneC,Intercept]",1.00014032090239,TRUE,0.2
"101","r_sampleUnit[HighRock_zoneD,Intercept]",1.00025305494851,TRUE,0.2
"102","r_sampleUnit[zoneA_area1,Intercept]",1.00171729585462,TRUE,0.2
"103","r_sampleUnit[zoneA_area2,Intercept]",1.00179738113338,TRUE,0.2
"104","r_sampleUnit[zoneA_area3,Intercept]",1.00024137941485,TRUE,0.2
"105","r_sampleUnit[zoneB_area1,Intercept]",1.00098750650739,TRUE,0.2
"106","r_sampleUnit[zoneB_area2,Intercept]",0.99999458655073,TRUE,0.2
"107","r_sampleUnit[zoneC_area1,Intercept]",1.00038156226447,TRUE,0.2
"108","r_sampleUnit[zoneC_area2,Intercept]",1.00024542993706,TRUE,0.2
"109","r_sampleUnit[zoneD_area1,Intercept]",1.00033168914872,TRUE,0.2
"110","lp__",1.0025882322063,TRUE,0.2
"111","b_Intercept",1.01017554161822,TRUE,0.25
"112","b_erapresent",1.00233390821668,TRUE,0.25
"113","b_x2z",1.00147736227831,TRUE,0.25
"114","b_x3z",1.00089714949095,TRUE,0.25
"115","b_erapresent:x2z",1.00199339518771,TRUE,0.25
"116","b_erapresent:x3z",1.00150452422709,TRUE,0.25
"117","sd_sampleUnit__Intercept",1.00928703476504,TRUE,0.25
"118","sigma",1.0004968820076,TRUE,0.25
"119","nu",1.00005253676854,TRUE,0.25
"120","r_sampleUnit[HighRock_zoneA,Intercept]",1.00672417401626,TRUE,0.25
"121","r_sampleUnit[HighRock_zoneB,Intercept]",1.00838209021468,TRUE,0.25
"122","r_sampleUnit[HighRock_zoneC,Intercept]",1.00363019587768,TRUE,0.25
"123","r_sampleUnit[HighRock_zoneD,Intercept]",1.00091368614272,TRUE,0.25
"124","r_sampleUnit[zoneA_area1,Intercept]",1.00230983155025,TRUE,0.25
"125","r_sampleUnit[zoneA_area2,Intercept]",1.00087684487754,TRUE,0.25
"126","r_sampleUnit[zoneA_area3,Intercept]",1.013528838367,TRUE,0.25
"127","r_sampleUnit[zoneB_area1,Intercept]",1.00196560890994,TRUE,0.25
"128","r_sampleUnit[zoneB_area2,Intercept]",1.00398006541453,TRUE,0.25
"129","r_sampleUnit[zoneC_area1,Intercept]",1.00297438675946,TRUE,0.25
"130","r_sampleUnit[zoneC_area2,Intercept]",1.00921751419944,TRUE,0.25
"131","r_sampleUnit[zoneD_area1,Intercept]",1.01517132203708,TRUE,0.25
"132","lp__",1.00269093702109,TRUE,0.25
"133","b_Intercept",1.00203238486371,TRUE,0.3
"134","b_erapresent",1.00082845572115,TRUE,0.3
"135","b_x2z",1.00118938155261,TRUE,0.3
"136","b_x3z",0.999771651651468,TRUE,0.3
"137","b_erapresent:x2z",1.0005873630152,TRUE,0.3
"138","b_erapresent:x3z",1.00021364354597,TRUE,0.3
"139","sd_sampleUnit__Intercept",1.00173673307658,TRUE,0.3
"140","sigma",0.999407711046861,TRUE,0.3
"141","nu",0.999267173817032,TRUE,0.3
"142","r_sampleUnit[HighRock_zoneA,Intercept]",1.00008793425566,TRUE,0.3
"143","r_sampleUnit[HighRock_zoneB,Intercept]",1.00422404219236,TRUE,0.3
"144","r_sampleUnit[HighRock_zoneC,Intercept]",1.00276432181196,TRUE,0.3
"145","r_sampleUnit[HighRock_zoneD,Intercept]",0.999537829606922,TRUE,0.3
"146","r_sampleUnit[zoneA_area1,Intercept]",0.999125874492773,TRUE,0.3
"147","r_sampleUnit[zoneA_area2,Intercept]",0.999550601493117,TRUE,0.3
"148","r_sampleUnit[zoneA_area3,Intercept]",0.999967376255652,TRUE,0.3
"149","r_sampleUnit[zoneB_area1,Intercept]",1.00022487873856,TRUE,0.3
"150","r_sampleUnit[zoneB_area2,Intercept]",0.999505559911885,TRUE,0.3
"151","r_sampleUnit[zoneC_area1,Intercept]",1.00171518992313,TRUE,0.3
"152","r_sampleUnit[zoneC_area2,Intercept]",1.00000443873752,TRUE,0.3
"153","r_sampleUnit[zoneD_area1,Intercept]",1.00086368095997,TRUE,0.3
"154","lp__",1.00414017698953,TRUE,0.3
"155","b_Intercept",1.00181416393381,TRUE,0.35
"156","b_erapresent",1.00010977933611,TRUE,0.35
"157","b_x2z",1.00359569039357,TRUE,0.35
"158","b_x3z",1.00236430976744,TRUE,0.35
"159","b_erapresent:x2z",1.00299767432744,TRUE,0.35
"160","b_erapresent:x3z",1.00083450699795,TRUE,0.35
"161","sd_sampleUnit__Intercept",1.00314763835867,TRUE,0.35
"162","sigma",1.00019537375421,TRUE,0.35
"163","nu",1.0003585560141,TRUE,0.35
"164","r_sampleUnit[HighRock_zoneA,Intercept]",1.00200652129782,TRUE,0.35
"165","r_sampleUnit[HighRock_zoneB,Intercept]",1.00371737196807,TRUE,0.35
"166","r_sampleUnit[HighRock_zoneC,Intercept]",1.00332580260026,TRUE,0.35
"167","r_sampleUnit[HighRock_zoneD,Intercept]",1.00073470140581,TRUE,0.35
"168","r_sampleUnit[zoneA_area1,Intercept]",0.999506654215097,TRUE,0.35
"169","r_sampleUnit[zoneA_area2,Intercept]",0.999728324994335,TRUE,0.35
"170","r_sampleUnit[zoneA_area3,Intercept]",1.00033383354945,TRUE,0.35
"171","r_sampleUnit[zoneB_area1,Intercept]",1.0006717699394,TRUE,0.35
"172","r_sampleUnit[zoneB_area2,Intercept]",0.999985863876357,TRUE,0.35
"173","r_sampleUnit[zoneC_area1,Intercept]",1.00008420411826,TRUE,0.35
"174","r_sampleUnit[zoneC_area2,Intercept]",0.999839590961745,TRUE,0.35
"175","r_sampleUnit[zoneD_area1,Intercept]",0.999774519794706,TRUE,0.35
"176","lp__",1.0003509518154,TRUE,0.35
"177","b_Intercept",0.99928298893035,TRUE,0.4
"178","b_erapresent",1.00013235155986,TRUE,0.4
"179","b_x2z",1.00165446007811,TRUE,0.4
"180","b_x3z",1.00160433366655,TRUE,0.4
"181","b_erapresent:x2z",1.00098103789069,TRUE,0.4
"182","b_erapresent:x3z",1.00098407064295,TRUE,0.4
"183","sd_sampleUnit__Intercept",1.00862003213233,TRUE,0.4
"184","sigma",0.999716027875931,TRUE,0.4
"185","nu",0.999660503106022,TRUE,0.4
"186","r_sampleUnit[HighRock_zoneA,Intercept]",1.0003086734146,TRUE,0.4
"187","r_sampleUnit[HighRock_zoneB,Intercept]",1.00005581687558,TRUE,0.4
"188","r_sampleUnit[HighRock_zoneC,Intercept]",1.00120712304849,TRUE,0.4
"189","r_sampleUnit[HighRock_zoneD,Intercept]",1.00026551925468,TRUE,0.4
"190","r_sampleUnit[zoneA_area1,Intercept]",0.999632695260732,TRUE,0.4
"191","r_sampleUnit[zoneA_area2,Intercept]",0.999644207710185,TRUE,0.4
"192","r_sampleUnit[zoneA_area3,Intercept]",0.999762481376325,TRUE,0.4
"193","r_sampleUnit[zoneB_area1,Intercept]",1.00012832865279,TRUE,0.4
"194","r_sampleUnit[zoneB_area2,Intercept]",1.00024529676123,TRUE,0.4
"195","r_sampleUnit[zoneC_area1,Intercept]",1.00055964002519,TRUE,0.4
"196","r_sampleUnit[zoneC_area2,Intercept]",1.0002285197244,TRUE,0.4
"197","r_sampleUnit[zoneD_area1,Intercept]",1.00027277245524,TRUE,0.4
"198","lp__",1.00354182363175,TRUE,0.4
"199","b_Intercept",1.00239186700538,TRUE,0.45
"200","b_erapresent",1.00228431267863,TRUE,0.45
"201","b_x2z",1.00015323793975,TRUE,0.45
"202","b_x3z",1.00054303212559,TRUE,0.45
"203","b_erapresent:x2z",1.00026295468812,TRUE,0.45
"204","b_erapresent:x3z",1.00139406871246,TRUE,0.45
"205","sd_sampleUnit__Intercept",1.00104942779203,TRUE,0.45
"206","sigma",1.00067579545941,TRUE,0.45
"207","nu",0.99954792627552,TRUE,0.45
"208","r_sampleUnit[HighRock_zoneA,Intercept]",1.00229460220144,TRUE,0.45
"209","r_sampleUnit[HighRock_zoneB,Intercept]",1.0020208605051,TRUE,0.45
"210","r_sampleUnit[HighRock_zoneC,Intercept]",1.00051599610982,TRUE,0.45
"211","r_sampleUnit[HighRock_zoneD,Intercept]",0.999478691959565,TRUE,0.45
"212","r_sampleUnit[zoneA_area1,Intercept]",1.00006706737118,TRUE,0.45
"213","r_sampleUnit[zoneA_area2,Intercept]",0.999104212617837,TRUE,0.45
"214","r_sampleUnit[zoneA_area3,Intercept]",1.0003128363826,TRUE,0.45
"215","r_sampleUnit[zoneB_area1,Intercept]",1.00049616080504,TRUE,0.45
"216","r_sampleUnit[zoneB_area2,Intercept]",1.00025711977088,TRUE,0.45
"217","r_sampleUnit[zoneC_area1,Intercept]",1.00039344245646,TRUE,0.45
"218","r_sampleUnit[zoneC_area2,Intercept]",1.00058254396151,TRUE,0.45
"219","r_sampleUnit[zoneD_area1,Intercept]",1.00116963747943,TRUE,0.45
"220","lp__",1.0013497288322,TRUE,0.45
"221","b_Intercept",1.00030820341592,TRUE,0.05
"222","b_erapresent",0.999732787496502,TRUE,0.05
"223","b_x2z",1.00062888177333,TRUE,0.05
"224","b_x3z",0.99976086030241,TRUE,0.05
"225","b_erapresent:x2z",1.0004469651516,TRUE,0.05
"226","b_erapresent:x3z",0.999769623940967,TRUE,0.05
"227","sd_sampleUnit__Intercept",1.00237932111732,TRUE,0.05
"228","sigma",0.999421627903696,TRUE,0.05
"229","nu",0.999352212217036,TRUE,0.05
"230","r_sampleUnit[HighRock_zoneA,Intercept]",0.999881104744185,TRUE,0.05
"231","r_sampleUnit[HighRock_zoneB,Intercept]",1.00114825300061,TRUE,0.05
"232","r_sampleUnit[HighRock_zoneC,Intercept]",1.00068886097348,TRUE,0.05
"233","r_sampleUnit[HighRock_zoneD,Intercept]",0.999726363797519,TRUE,0.05
"234","r_sampleUnit[zoneA_area1,Intercept]",0.9994780743018,TRUE,0.05
"235","r_sampleUnit[zoneA_area2,Intercept]",0.999239361628609,TRUE,0.05
"236","r_sampleUnit[zoneA_area3,Intercept]",0.999185602122305,TRUE,0.05
"237","r_sampleUnit[zoneB_area1,Intercept]",0.999264359332074,TRUE,0.05
"238","r_sampleUnit[zoneB_area2,Intercept]",0.999234824259912,TRUE,0.05
"239","r_sampleUnit[zoneC_area1,Intercept]",0.999689414102148,TRUE,0.05
"240","r_sampleUnit[zoneC_area2,Intercept]",1.0000587425532,TRUE,0.05
"241","r_sampleUnit[zoneD_area1,Intercept]",0.999896336218974,TRUE,0.05
"242","lp__",1.0017643304989,TRUE,0.05
"243","b_Intercept",1.0011843624653,TRUE,0.5
"244","b_erapresent",1.00162925921242,TRUE,0.5
"245","b_x2z",1.00005977697757,TRUE,0.5
"246","b_x3z",0.999458041944323,TRUE,0.5
"247","b_erapresent:x2z",0.999500123427248,TRUE,0.5
"248","b_erapresent:x3z",0.999881970738982,TRUE,0.5
"249","sd_sampleUnit__Intercept",1.00514574848345,TRUE,0.5
"250","sigma",1.00069703472648,TRUE,0.5
"251","nu",1.00055540404825,TRUE,0.5
"252","r_sampleUnit[HighRock_zoneA,Intercept]",0.999763969539789,TRUE,0.5
"253","r_sampleUnit[HighRock_zoneB,Intercept]",0.99976257611876,TRUE,0.5
"254","r_sampleUnit[HighRock_zoneC,Intercept]",1.00001020872585,TRUE,0.5
"255","r_sampleUnit[HighRock_zoneD,Intercept]",1.00128634086281,TRUE,0.5
"256","r_sampleUnit[zoneA_area1,Intercept]",0.999958801357836,TRUE,0.5
"257","r_sampleUnit[zoneA_area2,Intercept]",1.00030921665427,TRUE,0.5
"258","r_sampleUnit[zoneA_area3,Intercept]",1.00008826292128,TRUE,0.5
"259","r_sampleUnit[zoneB_area1,Intercept]",1.00018940960189,TRUE,0.5
"260","r_sampleUnit[zoneB_area2,Intercept]",1.0002553533982,TRUE,0.5
"261","r_sampleUnit[zoneC_area1,Intercept]",1.00022279086605,TRUE,0.5
"262","r_sampleUnit[zoneC_area2,Intercept]",0.999781258137443,TRUE,0.5
"263","r_sampleUnit[zoneD_area1,Intercept]",0.999651320807521,TRUE,0.5
"264","lp__",1.00590909055346,TRUE,0.5
